道路,方向,日期,時間,當量總和,平均速度,平均佔有率,平均車間距,星期
民權,往東,2016-08-26,22:00:00,1604.5,49.9480997721,4.04833342135,180.33833313,Fri
民權,往東,2016-08-26,23:00:00,1319.0,51.7830670675,2.87166674435,186.878331502,Fri
民權,往東,2016-08-27,00:00:00,828.5,49.9328625997,1.82499993965,205.721669515,Sat
民權,往東,2016-08-27,01:00:00,557.5,53.579266866,1.07500001912,221.539998372,Sat
民權,往東,2016-08-27,02:00:00,365.0,53.6907399495,0.64666665718,234.201665243,Sat
民權,往東,2016-08-27,03:00:00,254.0,54.1726964315,0.470000011846,239.973332723,Sat
民權,往東,2016-08-27,05:00:00,225.5,54.5355593363,0.448333324244,242.043329875,Sat
民權,往東,2016-08-27,06:00:00,352.0,54.1734606425,0.654999983807,234.023335775,Sat
民權,往東,2016-08-27,07:00:00,565.0,51.3404248556,1.16833331188,222.731669108,Sat
民權,往東,2016-08-27,08:00:00,907.0,52.1645558675,1.87499991556,209.825002035,Sat
民權,往東,2016-08-27,09:00:00,1439.0,49.8630040487,3.36499990026,187.101664225,Sat
民權,往東,2016-08-27,10:00:00,1717.81356049,48.3872286479,4.16166679064,179.083333333,Sat
民權,往東,2016-08-27,11:00:00,1933.5,45.104839325,5.0483331879,169.690002441,Sat
民權,往東,2016-08-27,12:00:00,2127.0,45.4406382243,5.24666666985,166.385004679,Sat
民權,往東,2016-08-27,13:00:00,2130.0,44.1757558187,5.37333329519,160.41166687,Sat
民權,往東,2016-08-27,14:00:00,1919.5,47.7898813883,4.68833325307,170.373326619,Sat
民權,往東,2016-08-27,15:00:00,1837.0,44.5302149455,4.49999996026,167.706662496,Sat
民權,往東,2016-08-27,16:00:00,2140.0,41.6264998118,5.68166695038,162.625,Sat
民權,往東,2016-08-27,17:00:00,1971.5,44.5104509989,5.13833332062,167.343332926,Sat
民權,往東,2016-08-27,18:00:00,1999.24145508,45.2126820882,5.10999988516,169.993336995,Sat
民權,往東,2016-08-27,19:00:00,1867.5,47.6788063049,4.76999979218,171.111666361,Sat
民權,往東,2016-08-27,20:00:00,1630.5,47.406220754,4.12666671475,176.723337809,Sat
民權,往東,2016-08-27,21:00:00,1482.46551514,46.1888237,3.89333327611,180.019999186,Sat
民權,往東,2016-08-27,22:00:00,1475.5,46.7405865987,3.79166662196,182.038330078,Sat
民權,往東,2016-08-27,23:00:00,1164.5,45.6937090556,2.84666651984,196.039998372,Sat
民權,往東,2016-08-28,00:00:00,764.5,48.4137687683,1.7066667142,210.016667684,Sun
民權,往東,2016-08-28,01:00:00,460.5,51.891544342,0.896666610924,229.329996745,Sun
民權,往東,2016-08-28,02:00:00,309.5,52.4769134521,0.601666652287,239.203338623,Sun
民權,往東,2016-08-28,03:00:00,228.652542114,53.4559135437,0.436666670566,241.013331095,Sun
民權,往東,2016-08-28,05:00:00,206.0,48.7613131205,0.396666653454,242.226664225,Sun
民權,往東,2016-08-28,06:00:00,286.5,44.6869862874,0.553333332141,239.741668701,Sun
民權,往東,2016-08-28,07:00:00,415.0,41.0332698822,0.931666654845,226.808329264,Sun
民權,往東,2016-08-28,08:00:00,665.0,47.7048441569,1.46500002344,217.123336792,Sun
民權,往東,2016-08-28,09:00:00,977.957626343,48.158782959,1.99833330512,206.213338216,Sun
民權,往東,2016-08-28,10:00:00,1261.21186447,42.9141998291,2.91999992728,193.211669922,Sun
民權,往東,2016-08-28,11:00:00,1762.84741211,42.9769261678,3.52499997616,187.719998678,Sun
民權,往東,2016-08-28,12:00:00,1959.0,46.9520047506,4.47500008345,174.561665853,Sun
民權,往東,2016-08-28,13:00:00,2037.0,46.2966384888,4.30500006676,173.003331502,Sun
民權,往東,2016-08-28,14:00:00,1670.0,44.3343232473,4.13666663567,177.700002035,Sun
民權,往東,2016-08-28,15:00:00,1688.5,47.2430216471,4.19999998311,175.886665344,Sun
民權,往東,2016-08-28,16:00:00,1716.0,47.8728815715,3.9633333534,177.399998983,Sun
民權,往東,2016-08-28,17:00:00,1676.5,48.4166412354,3.91000007093,175.943333944,Sun
民權,往東,2016-08-28,18:00:00,1854.84484863,50.2242711385,4.18666660786,171.761665344,Sun
民權,往東,2016-08-28,19:00:00,1878.5,49.7121976217,3.7133332938,179.558334351,Sun
民權,往東,2016-08-28,20:00:00,1465.0,48.5383224487,3.42833325267,181.713338216,Sun
民權,往東,2016-08-28,21:00:00,1655.67791748,50.3033663432,3.08166662852,186.798334757,Sun
民權,往東,2016-08-28,22:00:00,2032.5,49.6548601786,2.81666668753,189.973332723,Sun
民權,往東,2016-08-28,23:00:00,825.5,52.8040339152,1.84833341589,204.790003459,Sun
民權,往東,2016-08-29,00:00:00,521.5,54.3134994507,1.09500000005,223.733332316,Mon
民權,往東,2016-08-29,01:00:00,303.5,53.5580012004,0.598333342001,237.074996948,Mon
民權,往東,2016-08-29,03:00:00,121.5,50.100894928,0.238333327696,246.94833374,Mon
民權,往東,2016-08-29,04:00:00,100.0,54.1468887329,0.206666669498,249.253336589,Mon
民權,往東,2016-08-29,05:00:00,118.5,53.1660868327,0.268333343789,246.634999593,Mon
民權,往東,2016-08-29,06:00:00,312.5,55.6204427083,0.570000015199,237.966664632,Mon
民權,往東,2016-08-29,07:00:00,828.0,48.5189374288,1.84166662892,210.554997762,Mon
民權,往東,2016-08-29,08:00:00,1516.5,49.4406534831,6.25666668018,164.778330485,Mon
民權,往東,2016-08-29,09:00:00,2384.5,47.1886736552,6.06833340724,167.243331909,Mon
民權,往東,2016-08-29,10:00:00,2278.77118683,46.5165596008,6.10666701198,165.628328959,Mon
民權,往東,2016-08-29,11:00:00,2118.34082794,44.2263933818,5.65499993165,166.886660258,Mon
民權,往東,2016-08-29,12:00:00,2043.5,48.2297617594,5.2449999849,167.493331909,Mon
民權,往東,2016-08-29,13:00:00,1866.0,48.3580411275,4.85333336393,173.148333232,Mon
民權,往東,2016-08-29,14:00:00,1792.5,49.7243970235,4.39166642229,175.591659546,Mon
民權,往東,2016-08-29,15:00:00,1984.0,50.8978563944,5.15666638811,172.154996236,Mon
民權,往東,2016-08-29,16:00:00,2168.5,48.5093841553,5.73833342393,162.903330485,Mon
民權,往東,2016-08-29,17:00:00,2246.0,45.4877459208,6.05833347638,159.009999593,Mon
民權,往東,2016-08-29,18:00:00,2378.87280273,46.6054026286,6.76666696866,157.023330688,Mon
民權,往東,2016-08-29,19:00:00,2494.5,45.3809305827,7.3666664958,148.36999766,Mon
民權,往東,2016-08-29,20:00:00,2187.0,44.9519640605,6.93999992808,159.134999593,Mon
民權,往東,2016-08-29,21:00:00,1677.39654541,46.9195086161,4.62666653593,175.458333333,Mon
民權,往東,2016-08-29,22:00:00,1426.0,49.03089269,3.56833339234,183.033335368,Mon
民權,往東,2016-08-29,23:00:00,994.0,48.6287790934,2.49999992549,201.96333313,Mon
民權,往東,2016-08-30,00:00:00,875.0,42.8807671865,1.4166665934,219.221669515,Tue
民權,往東,2016-08-30,02:00:00,196.0,54.1478602091,0.376666671286,245.613332113,Tue
民權,往東,2016-08-30,03:00:00,146.5,56.1707814535,0.294999991544,245.990005493,Tue
民權,往東,2016-08-30,04:00:00,135.0,54.9494514465,0.2683333233,248.791666667,Tue
民權,往東,2016-08-30,06:00:00,322.0,50.8880106608,0.625000009313,237.803334554,Tue
民權,往東,2016-08-30,07:00:00,800.5,43.9075673421,1.86666672925,212.791666667,Tue
民權,往東,2016-08-30,08:00:00,1410.0,49.7805747986,5.79833330711,169.241661072,Tue
民權,往東,2016-08-30,09:00:00,2545.5,49.9998715719,6.42499987284,162.598332723,Tue
民權,往東,2016-08-30,10:00:00,2342.15789795,48.2147254944,6.27833314737,165.809995015,Tue
民權,往東,2016-08-30,11:00:00,2260.0,47.2748438517,6.2166668574,165.116663615,Tue
民權,往東,2016-08-30,12:00:00,2103.0,46.4186058044,5.55833335718,167.445002238,Tue
民權,往東,2016-08-30,13:00:00,1954.4322052,47.8283500671,5.04000014067,170.77166748,Tue
民權,往東,2016-08-30,14:00:00,1979.0,47.4923578898,5.00666681925,169.986666361,Tue
民權,往東,2016-08-30,15:00:00,1952.76271057,46.3626060486,5.17666661739,170.188334147,Tue
民權,往東,2016-08-30,16:00:00,2311.0,46.2407315572,6.11166683833,160.796661377,Tue
民權,往東,2016-08-30,17:00:00,2220.5,48.1882133484,6.20000014702,161.411669413,Tue
民權,往東,2016-08-30,18:00:00,2474.0690918,46.4430007935,6.91000004609,154.821670532,Tue
民權,往東,2016-08-30,19:00:00,2382.68640137,47.1334927877,6.96333325903,154.95833079,Tue
民權,往東,2016-08-30,20:00:00,2123.0,46.2072575887,5.7916666766,158.878331502,Tue
民權,往東,2016-08-30,21:00:00,1607.18963623,47.2272745768,4.38333325585,176.840001424,Tue
民權,往東,2016-08-30,22:00:00,1393.0,47.7765248617,3.27999989192,184.340001424,Tue
民權,往東,2016-08-30,23:00:00,1002.0,48.1668980916,2.53500001878,203.863332113,Tue
民權,往東,2016-08-31,00:00:00,678.0,48.852625529,1.50499993563,215.321670532,Wed
民權,往東,2016-08-31,01:00:00,396.0,50.0847765605,0.798333338151,230.765004476,Wed
民權,往東,2016-08-31,02:00:00,226.5,53.6695086161,0.434999995554,243.778330485,Wed
民權,往東,2016-08-31,03:00:00,158.5,52.3233184814,0.323333326106,244.181666056,Wed
民權,往東,2016-08-31,04:00:00,111.5,53.0051053365,0.25500000827,248.046666463,Wed
民權,往東,2016-08-31,08:00:00,1508.5,48.8876584371,6.06000008186,165.558334351,Wed
民權,往東,2016-08-31,09:00:00,2558.5,48.2580426534,6.27333303293,161.049992879,Wed
民權,往東,2016-08-31,10:00:00,2612.11016846,31.483517011,6.39499998093,164.464998881,Wed
民權,往東,2016-08-31,11:00:00,2237.5,47.9102223714,6.01333310207,161.819994609,Wed
民權,往東,2016-08-31,12:00:00,2148.3170166,56.749961853,5.6033330361,164.121663411,Wed
民權,往東,2016-09-06,11:00:00,2431.74420166,42.3833808899,6.69999963045,156.413332621,Tue
民權,往東,2016-09-06,12:00:00,2272.0,41.9214757284,6.39666656653,162.858337402,Tue
民權,往東,2016-09-06,13:00:00,3029.99996758,26.6382751465,8.0,149.75,Tue
民權,往東,2016-09-06,14:00:00,2037.29399109,44.5500195821,5.71833308538,169.513336182,Tue
民權,往東,2016-09-06,15:00:00,2501.0,48.8452517192,5.71166674296,162.408330282,Tue
民權,往東,2016-09-06,16:00:00,2357.5,47.8647664388,6.30166671673,158.878328959,Tue
民權,往東,2016-09-06,17:00:00,2214.25866699,49.5610656738,5.89333307743,158.220001221,Tue
民權,往東,2016-09-06,18:00:00,2533.74145508,46.2473297119,7.18499994278,150.618334452,Tue
民權,往東,2016-09-06,19:00:00,2430.56774902,47.5630836487,6.90333314737,154.386665344,Tue
民權,往東,2016-09-06,20:00:00,2079.5,46.8745244344,5.91499976317,158.376663208,Tue
民權,往東,2016-09-06,21:00:00,1667.5,48.6348584493,4.50333360831,174.424997965,Tue
民權,往東,2016-09-06,22:00:00,1353.0,49.3626251221,3.2816666464,186.963328044,Tue
民權,往東,2016-09-06,23:00:00,1097.0,50.1412938436,2.66499999662,198.149998983,Tue
民權,往東,2016-09-07,00:00:00,659.5,46.4842427572,1.57499997814,219.045003255,Wed
民權,往東,2016-09-07,01:00:00,434.5,46.8413047791,0.901666668554,230.693328857,Wed
民權,往東,2016-09-07,02:00:00,244.5,45.784257253,0.511666680376,242.625,Wed
民權,往東,2016-09-07,03:00:00,170.0,47.7034403483,0.348333343553,247.575002035,Wed
民權,往東,2016-09-07,04:00:00,123.5,45.8904641469,0.256666673347,248.85333252,Wed
民權,往東,2016-09-07,05:00:00,171.0,51.7062250773,0.328333334376,246.923339844,Wed
民權,往東,2016-09-07,06:00:00,255.0,51.2915039062,0.491666667784,239.715001424,Wed
民權,往東,2016-09-07,07:00:00,867.0,47.4234428406,2.12499998262,211.231669108,Wed
民權,往東,2016-09-07,08:00:00,1422.0,47.0593694051,6.07833329837,165.356664022,Wed
民權,往東,2016-09-07,09:00:00,2379.0,48.0602556864,5.99333328009,171.08833313,Wed
民權,往東,2016-09-07,10:00:00,2258.31355286,49.3574434916,5.64333327611,167.02499644,Wed
民權,往東,2016-09-07,11:00:00,2070.0,45.7426071167,5.46000005802,167.450002035,Wed
民權,往東,2016-09-07,12:00:00,2233.55726624,45.2588768005,5.81833326817,165.631668091,Wed
民權,往東,2016-09-07,13:00:00,1969.99994659,46.3015225728,5.18000005682,170.658340454,Wed
民權,往東,2016-09-07,14:00:00,1943.0,46.2268384298,5.12166670958,168.658330282,Wed
民權,往東,2016-09-07,15:00:00,2193.5,44.1727333069,5.65333336592,166.105000814,Wed
民權,往東,2016-09-07,16:00:00,2279.0,43.0876375834,5.86666650573,162.711664836,Wed
民權,往東,2016-09-07,17:00:00,2242.28948975,46.5121968587,5.78166651726,161.680000305,Wed
民權,往東,2016-09-07,18:00:00,2446.62072754,46.3251253764,6.32833309968,155.113327026,Wed
民權,往東,2016-09-07,19:00:00,2203.43103027,45.391775767,6.02333334585,160.193333944,Wed
民權,往東,2016-09-07,20:00:00,2092.5,46.9255739848,5.57333342234,161.763333639,Wed
民權,往東,2016-09-07,21:00:00,1716.5,48.3273582458,4.17499983311,174.17666626,Wed
民權,往東,2016-09-07,22:00:00,1511.5,48.8873583476,3.6333334446,183.495000203,Wed
民權,往東,2016-09-07,23:00:00,1102.0,49.3156369527,2.89833331108,196.559997559,Wed
民權,往東,2016-09-08,00:00:00,676.5,52.5591926575,1.43333334227,213.605000814,Thu
民權,往東,2016-09-08,01:00:00,376.0,53.5348269145,0.736666652064,230.170003255,Thu
民權,往東,2016-09-08,11:00:00,2489.5,46.3844985962,6.60000008345,160.191665649,Thu
民權,往東,2016-09-08,12:00:00,2155.0,45.8168055216,5.56999991337,162.980000814,Thu
民權,往東,2016-09-08,13:00:00,1905.8490715,49.1834360758,5.42333352566,170.330004374,Thu
民權,往東,2016-09-08,14:00:00,1895.0,49.6138267517,4.83500001828,170.919998169,Thu
民權,往東,2016-09-08,15:00:00,2061.5,50.039633433,5.40666691462,169.189997355,Thu
民權,往東,2016-09-08,16:00:00,2336.0,48.7762552897,6.08333341281,161.276667277,Thu
民權,往東,2016-09-08,17:00:00,2235.47369385,46.8622919718,6.13500010967,163.841669718,Thu
民權,往東,2016-09-08,18:00:00,2522.0690918,43.4152361552,7.44333306948,154.818331401,Thu
民權,往東,2016-09-08,19:00:00,2584.5,41.5967102051,8.73333348831,148.909996033,Thu
民權,往東,2016-09-08,20:00:00,2598.0,45.2195955912,7.39166684945,141.843332926,Thu
民權,往東,2016-09-08,21:00:00,2049.0,42.1873162587,5.80333351096,158.525004069,Thu
民權,往東,2016-09-08,22:00:00,1475.5,44.7567647298,3.9766668131,181.074996948,Thu
民權,往東,2016-09-08,23:00:00,1302.0,46.9302508036,2.7133333534,197.288330078,Thu
民權,往東,2016-09-09,00:00:00,709.0,51.7225748698,1.53833338867,215.214996338,Fri
民權,往東,2016-09-09,01:00:00,399.0,51.1330744425,0.80666665857,231.033335368,Fri
民權,往東,2016-09-09,02:00:00,277.0,55.3991788228,0.520000007004,240.996663411,Fri
民權,往東,2016-09-09,03:00:00,178.0,54.6121279399,0.331666671361,245.179997762,Fri
民權,往東,2016-09-09,04:00:00,149.5,55.2117169698,0.296666659415,246.096669515,Fri
民權,往東,2016-09-09,06:00:00,286.5,44.8920084635,0.598333336413,239.859995524,Fri
民權,往東,2016-09-09,07:00:00,805.0,43.6574083964,1.91999999185,212.253331502,Fri
民權,往東,2016-09-09,08:00:00,1467.0,47.7143427531,6.32000009219,166.211662292,Fri
民權,往東,2016-09-09,09:00:00,2382.5,48.0074513753,6.0183331569,166.071665446,Fri
民權,往東,2016-09-09,10:00:00,2216.16099548,47.3465181986,5.74500024319,166.163335164,Fri
民權,往東,2016-09-09,11:00:00,2256.0,47.7507413228,6.09833355745,165.171666463,Fri
民權,往東,2016-09-09,12:00:00,2234.0,47.0508893331,5.88500024875,162.766665141,Fri
民權,往東,2016-09-09,13:00:00,1940.23492813,49.3902880351,4.86499988536,165.191663106,Fri
民權,往東,2016-09-09,14:00:00,1943.79324341,49.8044433594,4.89166661104,168.649993896,Fri
民權,往東,2016-09-09,15:00:00,2215.0,43.4152412415,6.06333327293,159.206665039,Fri
民權,往東,2016-09-09,16:00:00,2360.00001526,41.650510788,6.16333327691,156.32333374,Fri
民權,往東,2016-09-09,17:00:00,2757.67242432,41.8589191437,7.6250000596,141.44833374,Fri
民權,往東,2016-09-09,18:00:00,2921.16242981,41.1116956075,8.51166637739,139.216667175,Fri
民權,往東,2016-09-09,19:00:00,2924.5,39.9358596802,15.8833330075,125.763333639,Fri
民權,往東,2016-09-09,20:00:00,2672.0,42.458413442,10.2633330027,130.193331401,Fri
民權,往東,2016-09-09,21:00:00,2291.5,46.4453061422,6.31666648388,147.733332316,Fri
民權,往東,2016-09-09,22:00:00,1977.5,46.4918212891,5.13833337029,159.36500295,Fri
民權,往東,2016-09-09,23:00:00,1389.5,45.0416571299,3.58499993881,183.691665649,Fri
民權,往東,2016-09-10,00:00:00,802.0,48.4200553894,1.84666667382,207.393330892,Sat
民權,往東,2016-09-10,01:00:00,503.0,51.8435300191,0.956666677569,223.883336385,Sat
民權,往東,2016-09-10,02:00:00,298.0,52.2751846313,0.591666686038,236.746663411,Sat
民權,往東,2016-09-10,03:00:00,249.5,53.7589302063,0.453333334376,242.288335164,Sat
民權,往東,2016-09-10,05:00:00,213.0,51.9615160624,0.383333349911,245.25,Sat
民權,往東,2016-09-10,06:00:00,326.0,51.0008722941,0.621666672329,234.245000203,Sat
民權,往東,2016-09-10,07:00:00,829.0,46.6991882324,1.99833332996,211.441675822,Sat
民權,往東,2016-09-10,08:00:00,2258.5,47.6992721558,5.7166668574,167.716664632,Sat
民權,往東,2016-09-10,09:00:00,2469.0,43.15990448,8.33166716496,161.636665344,Sat
民權,往東,2016-09-10,10:00:00,2260.49152374,45.1191228231,6.88999993602,166.035003662,Sat
民權,往東,2016-09-10,11:00:00,2177.0,47.1692886353,5.47333316008,169.689999898,Sat
民權,往東,2016-09-10,12:00:00,2315.0,47.3391685486,6.09999998411,162.106669108,Sat
民權,往東,2016-09-10,13:00:00,2097.5,47.0061747233,5.29500017564,169.793334961,Sat
民權,往東,2016-09-10,14:00:00,2174.5,43.3654435476,5.4366667668,159.623334249,Sat
民權,往東,2016-09-10,15:00:00,2491.0,42.7517992655,6.81499997775,150.240000407,Sat
民權,往東,2016-09-10,16:00:00,2469.0,43.9075915019,6.61166667938,154.389996847,Sat
民權,往東,2016-09-10,17:00:00,2516.93395996,42.6514650981,6.54333357016,144.058336894,Sat
民權,往東,2016-09-10,18:00:00,2696.58618164,42.3141390483,7.5449997584,141.096664429,Sat
民權,往東,2016-09-10,19:00:00,2781.5,42.0338605245,8.21833328406,139.323336283,Sat
民權,往東,2016-09-10,20:00:00,2423.0,43.7821680705,6.99666682879,148.568331401,Sat
民權,往東,2016-09-10,21:00:00,1708.0,42.7641035716,4.77333315214,172.70833079,Sat
民權,往東,2016-09-10,22:00:00,1521.5,47.287516276,3.84500009815,179.793334961,Sat
民權,往東,2016-09-10,23:00:00,1339.5,46.1318117778,3.41499994198,188.571665446,Sat
民權,往東,2016-09-11,00:00:00,832.5,49.3963635763,1.79999997467,205.628336589,Sun
民權,往東,2016-09-11,01:00:00,528.5,52.9432970683,1.03500001878,223.649998983,Sun
民權,往東,2016-09-11,02:00:00,347.5,53.1364275614,0.65333331873,236.258331299,Sun
民權,往東,2016-09-11,03:00:00,269.0,56.4338722229,0.478333338785,242.578333537,Sun
民權,往東,2016-09-11,04:00:00,203.0,55.7456906637,0.38000000144,245.564997355,Sun
民權,往東,2016-09-11,05:00:00,221.0,53.3587188721,0.433333340411,245.203333537,Sun
民權,往東,2016-09-11,06:00:00,317.0,54.038066864,0.573333335419,236.991663615,Sun
民權,往東,2016-09-11,07:00:00,514.5,53.1623039246,1.0516667068,226.451665243,Sun
民權,往東,2016-09-11,08:00:00,992.0,50.9400787354,1.63000003497,213.558329264,Sun
民權,往東,2016-09-11,09:00:00,1137.5,52.4966952006,2.45666664839,198.748331706,Sun
民權,往東,2016-09-11,10:00:00,1499.32758713,49.9952583313,3.47333321969,187.190002441,Sun
民權,往東,2016-09-11,11:00:00,1815.0,50.4558842977,4.13333324591,175.721664429,Sun
民權,往東,2016-09-11,12:00:00,1931.5,51.1814371745,4.23500002424,175.468332926,Sun
民權,往東,2016-09-11,13:00:00,1824.5,50.6839828491,4.1350000898,175.214996338,Sun
民權,往東,2016-09-11,14:00:00,1825.0,52.8581403097,4.00666671991,175.016667684,Sun
民權,往東,2016-09-11,15:00:00,1909.5,48.4454142253,4.46333344777,173.38999939,Sun
民權,往東,2016-09-11,16:00:00,1993.0,52.5413360596,4.51666659117,168.796669006,Sun
民權,往東,2016-09-11,17:00:00,1940.9576416,52.1048100789,4.301666677,168.808331807,Sun
民權,往東,2016-09-11,18:00:00,2034.02636719,50.4833170573,4.66333319743,172.121668498,Sun
民權,往東,2016-09-11,19:00:00,1711.0,48.0846964518,4.25833347191,176.926671346,Sun
民權,往東,2016-09-11,20:00:00,1467.5,49.8068364461,3.57000000527,182.336669922,Sun
